company,title,date,year,rating,pros,cons
Microsoft,Work life balance,Mar 14,2022,4,A good work life balance,Many Dumb managers a principal levels - just enjoying the benfits
Microsoft,Best work environment,Dec 9,2021,5,Best work environment and location,There are no cons yet
Microsoft,Great company,Nov 1,2021,5,"Great benefits, health coverage, etc.","Can't think of anything. There is some politics, but to be expected at any large company."
Microsoft,Good Company,Mar 4,2022,4,Good Work Life Balance Here,Low Pay Compared To Market Rates
Microsoft,Best place to work,Feb 15,2022,4,"benefits for healthcare , cultures, good management ,","work load, stressful, work like balance."
Microsoft,Good Company,Feb 24,2022,4,Great WLB and kind people,Big Old Bloated Tech Company
Microsoft,Great company,Jan 19,2022,4,"Benefits are great, WLB depends on your team, many smart folks to learn from",Career growth can be slow
Microsoft,great company,Oct 25,2021,5,The salary is very good,Sometimes the pressure is a little high
Microsoft,I’m having a great time,Aug 30,2021,5,This is my first job out of college. The pay is competitive and I have people that are invested in my professional development.,Location is far from home but with remote working is very bearable
Microsoft,Data scientist,Oct 15,2021,5,Very Good work life balance,So far so not have any
Microsoft,microsoft,Oct 12,2021,5,perfect place to work for,no cons at all here
Microsoft,"Great Benefits, decent pay, great work/life",Sep 12,2021,5,So many skills can be learned and various project experiences available.,Big company slowness and red tape.
Microsoft,Good company,Oct 2,2021,5,"good culture, care about people",not have any so far
Microsoft,awesome culture,Sep 21,2021,5,It has the best culture i've ever experienced,Most of the offers are in seattle
Microsoft,good wlb,Sep 9,2021,5,good wlb in most time,low salary for the same amount of work
Microsoft,Good Salary,Sep 1,2021,5,Good stock options and very good benefits,Work can be overlaping with other teams
Microsoft,Great WLB,Sep 1,2021,5,"Great WLB, pay is still pretty good",gets a little boring sometimes
Microsoft,Innovative,Aug 2,2021,5,Great work life balance and customer obsessed,There are lot's and lots of customer workloads to drive which is a good thing
Microsoft,Great place to work,Jul 20,2021,5,"Great team, continuous learning opportunities, culture, work-home flexibility, interesting problems","Process, typical challenges of navigating big company dynamics"
Microsoft,Nice experience,Nov 10,2021,4,"Big team. many chance to learn and grow, and they really care about your growing",Not much at this point
Microsoft,good but could be better,Nov 15,2021,3,"good wlb, good benefits, that's it.","low salary, work politics is heavier"
Microsoft,DS at Microsoft,Nov 9,2021,4,Great work life balance and team environment,Slow growth speed and not the most advanced tools
Microsoft,Great Company,Oct 27,2021,4,"Good business results, sound strategic direction, great benefits",Slow upward mobility in terms of level advancement
Microsoft,Best,Jul 4,2021,5,Best company to work at,No cons really visible right now.
Microsoft,Great place to work,Jun 7,2021,5,"Great people and work culture, lots of flexibility. Interesting ML problems",Large company and internal tools can be lacking
Microsoft,Good place to work,Jun 18,2021,5,"Generally good WLB, meaningful work",Not competitive pay for senior and below
Microsoft,Bad management,Jul 29,2021,3,Work life balance is good. Lots of learning opportunities. Company nonmonetized benefit is good. Diversity and inclusion culture. Leadership transparent,"Org hired unprofessional inexperienced manager without any industry experience, caused a couple of PUA and abuse scenarios.never ever in my career worked with such toxic management. Microsoft doesn’t live its name. Career growth is insanely slow."
Microsoft,good,Oct 19,2021,4,good work life balance all,old tech and slow pace
Microsoft,Not a bad place to work,Jul 22,2021,4,Good work life balance Amazing Cafeteria,"Projects were boring Developers, Developers, Developers, Developers, not much respect for science"
Microsoft,Big Tech and Big bureaucracy,Jun 3,2021,4,Stable and Interesting Tech to work on,"So much bureaucracy and some teams are a lot to work for, but MSFT pays you for WLB. So why work a lot if you aren't paid market value?"
Microsoft,Data Scientist,Jul 15,2021,4,Good pay Good management team,Long hours No work life balance
Microsoft,Dats science at Microsoft,Jun 30,2021,3,1. Great company 2. Great benefits 3.,1. Hierarchical 2. Bad management - highly dependent on team
Microsoft,Best,Jul 4,2021,5,Best company to work at,No cons really visible right now.
Microsoft,Great place to work,Jun 7,2021,5,"Great people and work culture, lots of flexibility. Interesting ML problems",Large company and internal tools can be lacking
Microsoft,Good place to work,Jun 18,2021,5,"Generally good WLB, meaningful work",Not competitive pay for senior and below
Microsoft,Not as good as you might imagine.,May 2,2021,3,Lots of under-utilized data to analyze or explore for the first time.,"Many teams or stakeholders are not analytically mature. Data recommendations may not be acted upon, leading to low impact."
Microsoft,Salary,Jun 19,2021,4,Benefit is good compared to many other companies,Ttl package is not super competitive
Microsoft,Very good company to work for!,Apr 13,2021,5,"Benefits, career growth and opportunity to work with great /super intelligent people.","Lots of process, takes time to get things across. Not the best for work life balance."
Microsoft,Great Company to work for,May 15,2021,5,"Solid perks, considerable time off, reasonable work life balance",Pay is less than top tech peers
Microsoft,Great place to work,May 5,2021,5,Nice team members. Supports work-life balance and family life,Can be very political at times.
Microsoft,Pretty solid okay,Feb 24,2021,4,"Good benefits, low psychopath ratio at individual contributor levels. It is possible to coast.","High psychopath ratio at partner and above, but where isn’t that true? Rewards and promotions not really proportional to contributions. Selling works. Same as any other workplace."
Microsoft,great culture,May 9,2021,4,"culture is very inclusive, and great manager",the salary is not competitive
Microsoft,Microsoft Consulting Services has a long way to go,Mar 28,2021,3,"great benefits, opportunity to work with very talented people, leadership culture is good","no work-life balance, no teamwork, competitive and draining"
Microsoft,Work Life Balance,Apr 26,2021,4,"Work Life Balance, Benefits and Flexible working hours","Not challenging, Not cutting edge"
Microsoft,Great work life balance,Apr 23,2021,4,Work life balance is great,Pay is below avg and varies between teams
Microsoft,default,Apr 27,2021,5,"career opportunities, team and work culture.",a large company with dispersed priorities.
Microsoft,A company that lives its values,Feb 15,2021,5,The company is on the vanguard of the ethical use of data.,"The company aspires to be a meritocracy, but there are thousands of managers with different interpretations of excellence, which affects bonuses and promos."
Microsoft,Great place to work,Mar 29,2021,5,"company culture, work life balance","lower salary compared to competitors, RSU cliff after 4 years"
Microsoft,Decent Job,Apr 7,2021,4,Pay to WLB is unrivaled Brand on resume,Work isn't stimulating Mostly reporting and querying
Microsoft,Good,Apr 2,2021,5,"Good, very good do recommend","None, no complaints, I need the 5 word limit"
Microsoft,nice work culture,Mar 27,2021,5,nice work culture. Everyone should apply here,I don't have anything to crib about
Microsoft,Love it!,Mar 22,2021,5,"Love the culture, the competitive pay, and WLB",Nothing I can think of really
Microsoft,Data scientist,Mar 11,2021,5,Amazing work life balance and independence,Old big company so you get more complacency than a startup
Microsoft,Great culture,Mar 23,2021,5,"great culture, diversity and inclusion",compensation at Microsoft is suboptimal
Microsoft,I love my job at Microsoft,Jan 27,2021,5,Best work life balance. Learning a lot from top scientists/researchers. Working on projects that impacts millions of people,The personal contributions in such a large company is very minor.
Microsoft,"Great culture, awesome benefits",Feb 25,2021,4,Great opportunities to do a wide range of tasks,Internal transfers are hard without making a lot of connections
Microsoft,Good solid job with growth opportunity,Jan 14,2021,5,You get to work with some really talented people and the company invests in your growth as an employee.,"Things move slowly at times, and their are too many reorgs."
Microsoft,Good job,Feb 24,2021,5,"Work life balance, Perks, Remote Work","Pay, Stock, Training, Management, Misc"
Microsoft,Nice,Jan 24,2021,5,Nice Project and work Culture,Not so far at this moment
Microsoft,Great Company,Jan 13,2021,5,Great WLB. Awesome perks. Supportive teammates.,Large hierarchy. Average compensation. No free food.
Microsoft,Very nice,Jan 17,2021,5,I find it very comfortable WFH.,I haven't found out yet.
Microsoft,Great place to work,Dec 29,2020,5,"Work life balance, Competitive Pay, 401k, Dental, Paid time off",No real downsides for the role
Microsoft,Best place for work culture and growth,Nov 25,2020,5,"work life balance, lots of learnings to do","lots of job duplication, very fat middle management company, so too many reorgs and politics."
Microsoft,Pretty solid okay,Feb 24,2021,4,"Good benefits, low psychopath ratio at individual contributor levels. It is possible to coast.","High psychopath ratio at partner and above, but where isn’t that true? Rewards and promotions not really proportional to contributions. Selling works. Same as any other workplace."
Microsoft,great culture,May 9,2021,4,"culture is very inclusive, and great manager",the salary is not competitive
Microsoft,Microsoft Consulting Services has a long way to go,Mar 28,2021,3,"great benefits, opportunity to work with very talented people, leadership culture is good","no work-life balance, no teamwork, competitive and draining"
Microsoft,Work Life Balance,Apr 26,2021,4,"Work Life Balance, Benefits and Flexible working hours","Not challenging, Not cutting edge"
Microsoft,Great work life balance,Apr 23,2021,4,Work life balance is great,Pay is below avg and varies between teams
Microsoft,good place to work,Jan 12,2021,4,"i like it, its a good place",i have too much fun here haha
Microsoft,Depends on the teams...,Dec 7,2020,4,I've been on several teams. The experience all depends on the team and your manager.,Working across teams can be hard. Very few people in upper management understand data science.
Microsoft,Great culture,Oct 29,2020,5,- Great culture that - company values inclusion and diversity - CEO is inspiring,- Tech stack can be a mess
Microsoft,Good growth,Oct 27,2020,5,Good culture. Learned a lot.,Management can take more ownership.
Microsoft,Great company to work for,Oct 6,2020,5,"Great work life balance, smart people",A lot of re org for some teams
Microsoft,epic,Sep 20,2020,4,money is kind of cool i guess,eh it kinda sucks sometimes but that be life on the real tho
Microsoft,Good place,Oct 12,2020,5,good place and good team,"sometimes too busy, food not free."
Microsoft,Fantastic company,Sep 17,2020,5,"Culture, people, technology and growth opportunities","I can't think of any cons working at Microsoft, at least in my experience"
Microsoft,great,Sep 23,2020,4,acceptable work life balance culture,slow and bad designed technology and tooling
Microsoft,Great work atmosphere at Cambridge location,Apr 16,2019,5,"Colleagues are very friendly and sharp, competent people: many are recent graduates of local colleges and graduate programs. There is a great work atmosphere cultivated by leadership that has been with this department since it was acquired from Nokia years ago. There are opportunities to make a name for yourself and expand your skill set with challenging projects, but also tolerance for us older folks who need to prioritize a work-life balance at some point in their career. (And perhaps for that reason, this group has a better gender ratio and more parents than most companies or other divisions of Microsoft.) Open to occasional remote work.","Many colleagues who have been with the department a while are now at a senior level and have a hard time advancing further within the company. (There are only so many opportunities for management or high-level independent contributor positions, and even fewer are at the Boston office specifically.) It's a testament to the atmosphere of the team and the quality of the projects that these folks stick around. Not a problem if you are planning to come in at entry level and OK with potentially switching companies after a few years."
Microsoft,Follow your passion and you can have a great career here,Feb 27,2019,4,"Opportunities abound and you can explore a wide variety: different stages of businesses (research, incubation, startup, mature), different roles (software engineer, data scientist, etc.), different regions (USA, China, etc.), and many other dimensions. Make sure you know what your management chain values and how their performance is evaluated and work on projects that align to their values and performance goals. Great people to work with, challenging problems to solve, and the culture continues to improve. When you start a project, you don't know it yet, but there will be at least a half dozen other teams doing the similar work with whom you will collaborate and learn.",Performance rewards are based on impact but we don't quantify impact.. How and why rewards were given has become a black box. You will always be able to find a company that offers more pay/rewards.
Microsoft,A company that lives its values,Dec 17,2019,4,"Microsoft's mission is to empower others, to help them achieve more, which is something you can feel good about, especially if you're passionate about technology. When you show up to work, you can feel like you're making a positive difference in the world, and you get to work on cutting-edge technology. Moreover, leadership is thoughtful about the culture it fosters. They try to create a collaborative work environment, encourage people to have an open mindset, celebrate diversity and inclusion, support continuous learning, and more. The company truly lives its values.","People are still people, so some situations will be better than others."
Microsoft,Microsoft,Jun 14,2016,4,"Good work life balance. Lots of respect from people you work with. Great managers who cares about you. Lots of very talented people. Family oriented culture, people respect your personal time. Even if you don't like something, it will likely to change organically in a few months.","Slow to get promotion. Even if you are a top performer, you might not get recognized well enough due to managers peanut buttering the review results. Hard to get things done with such a large org. Too many people to criticize your work without doing anything."
Microsoft,Optimization of the business often trumps human factors,Dec 28,2018,3,"1. Good pay to work-life balance ratio: if you're trying to maximize income with decent constraints on your level of effort and time, then MS is probably a good choice. 2. Offices! Single occupancy offices for most of the Redmond-based employees! 3. Hierarchy is surprisingly flat in many parts of the company. This is true at most companies, and it's certainly true here. If you get along with your immediate manager, you will find your time here tolerable.","1. MS keeps dogfooding its products on employees and moving people around: both re-orgs and office moves. The company has an optimizing culture that neglects its effects on humans. Then they try to compensate in the worst way possible: corporate initiatives. Growth mindset, inclusivity, etc. They'll put up posters and send out emails that people just ignore or mock. 2. They are gradually converting offices to open space. 3. Tons of politics. Much of the old guard feel obligated to justify their employment; they attempt to ""own"" as much as possible, usually to the detriment of projects and the mental health of individual contributors. 4. The left hand doesn't know what it's own fingers are doing, let alone the right hand. There is a lot of duplicated work, competing internal technologies (cf. Skype and Teams), and a complete lack of communication across different parts of the company."
Microsoft,Great place for a data scientist,Jan 18,2018,5,With most Microsoft products getting online the amount of data you get to work with is enormous. A lot of low hanging fruit (few people looked at the data before you) means you can generate a lot of impact. Great infrastructure for working with large volumes of data means you spend more time analyzing the data and less worrying about processing it efficiently.,"You need to be skilled in corporate politics. Not everyone is bought into being data driven, and ownership issues may get on the way."
Microsoft,"Great benefits, great people in pockets",Nov 22,2019,4,Great benefit. Great work-life balance. You will find very knowledgable people in pockets across MSFT (not only in MSR).,To make a business impact teams are doing similar things in complete isolation. Little to no co-operation. Least bothered about the product but more important is to make the business impact. There are teams where people are still holding on to the old framework and reinventing the wheel. No intention of adapting the changes with recent developments.
Microsoft,"Secure, frustrating, ultimately uninteresting",Mar 5,2014,2,Compensation was good. Job security. Data at large scale means there's potential to do some interesting work.,"Difficult to impossible to do meaningful interesting work. Physical and process infrastructure is so slow and so much contention for the few interesting projects that it's all about positioning, rarely about doing good work. In my area (software engineering as applied to big data problems) not being able to use open-source technologies means your skill set will quickly become obsolete."
Microsoft,"Good place to work, with drawbacks",Jun 24,2019,4,People generally are very kind and intelligent. Some very interesting projects. Potential growth of the company in an AI space is compelling.,Job may entail a lot more data engineering than data science. Microsoft COSMOS is not so great to use. Too many meetings. Reliance on dying tools/platforms.
Microsoft,Applied Data Science,Oct 9,2015,3,"Not too much stress, You have your own office (if it helps!), good compensation and many other benefits.",Social life is not very great in many groups in Microsoft and the competition between team members is not very cool sometimes.
Microsoft,Data scientsit,Apr 9,2018,4,Great project Friendly and supportive team members Flexible working schedule. You can choose working hard or a better work-life balance Good medical/dental insurance,Low salary comparing with other companies like Netflix. I am trapped here only because of my green card application.
Microsoft,Great Company to work for,Jun 30,2013,4,Awesome benefits. Get your own office. The campus is amazing. It's generally a fun place to work.,"Management is set in their ways and thus although they preach innovation, innovation often gets stifled . The bureaucracy in the firm is crippling. Stack ranking KILLs collaboration"
Microsoft,Great company on the right track,Aug 12,2018,4,You are working with a group of smartest people in the world. The daily work in interesting and challenging. Good work-life balance.,Sometimes the program managers stole credits from you because they pretend to know everything you are doing and they drive the agenda of a project.
Microsoft,Depends on your team,Mar 8,2016,3,"Great pay and benefits. Company culture is improving. If you're on the right team, there's lots of interesting work to be done.","If you're on the wrong team, it can be dreadful. The culture may be improving, but the hierarchy is deep and cumbersome. You need someone to teach you the politics."
Microsoft,Great Experience,Apr 30,2016,4,Great Benefits Good work-life balance Many smart people working with you,"Promotion and growth is not easy, depends on how your manager likes you The teams are not connected. inter-team collaboration is not easy Often you can find many teams doing the same work/tool."
Microsoft,World class vision with a renewed sense of purpose in the technology world. But with its bureaucratic woes!,Jul 14,2019,5,"Smart people with great career mobility, upwards and laterally","Often slow. Marketing org is fairly political, which can be a good place to learn the game but equally demotivating at times."
Microsoft,Generally good place to work,Apr 9,2016,4,"Solid benefits, flexible work schedule, generally decent people to work with, interesting problems to solve.","Career growth can be challenging depending on the team you're on, sometimes politics get in the way of getting things done."
Microsoft,Great place to work,Nov 7,2014,5,Smart and very helpful colleagues Great projects,There aren't many cons. But can certainly do with more agility in processes.
Microsoft,Excited to work at MSFT,Oct 2,2019,5,New opportunities and cutting-edge technologies,It is difficult to have a work and life balance!
Microsoft,2nd year college hire employee,Sep 9,2015,5,"Benefits, Pay, Culture, Opportunities, Inspiration, Peers, Networking","Can be (not always) high pressure, stress, expectations"
Microsoft,Fun place to work with good life balance!,Sep 28,2019,5,Work with talented people at a great company,Complicated system to navigate for new hires
Microsoft,Senior data scientist,May 1,2019,5,its best place to be,there no nothing that I can think of
Microsoft,Great work life balance,Jul 12,2019,5,Microsoft has great work-life balance,Some groups are very poorly managed
Microsoft,Great Culture and Vision,Sep 23,2019,5,Inclusive and diversity culture Supportive management,work environment can become too competitive sometimes
Microsoft,Great,Dec 23,2019,5,Incredible ability to respond to market and customer needs.,There is nothing to speak of
Microsoft,Great company to work for,Jul 18,2019,5,Company culture is very good,salary is not top level
Microsoft,Amazing Giant,Oct 31,2016,4,"Everything seems possible, and you'll meet some of the best people you'll ever work with.",It's hard to take advantage of all the opportunities and still feel productive.
Microsoft,Microsoft is great.,Feb 20,2017,5,There is an emphasis on work-life balance. There is a feeling that everyone on my team wants me to succeed.,No free food for employees.
Microsoft,"Less work, complacency",Apr 12,2020,4,"Work life balance, can we low stress if you are happy with incremental","complacent, old guard rules"
Microsoft,"Great DS team, org wide difficulties",Sep 23,2019,3,Work on a great data science team,The larger team does not have a good understanding of data science. Can be hard to work with
Microsoft,Nice benefits,Nov 19,2015,4,Good life/work balance and excellent benefits.,"The company put new grads not in their best places, randomly to different groups, without considering the backgrounds."
Microsoft,Senior Data Scientist,Sep 16,2017,3,Stable company with lots of lateral possibilities,Company is too big for its good. Lots of fighting and non-cooperative behavior between teams
Microsoft,great company,Feb 20,2020,5,"Really great company, fast-paced culture and everyone has a growth mindset",Sometimes decisions are made well above my paygrade that I have not control over
Microsoft,Fun place to work with good life balance!,Sep 28,2019,5,Work with talented people at a great company,Complicated system to navigate for new hires
Microsoft,data scientist,Apr 7,2018,3,"work life balance, large real data to analyze","too many politics, management team usually not very technical"
Microsoft,It's a great company to work for,Jun 15,2020,4,work life balance is great,Things move very slowing in few teams
Microsoft,Excellent company to work for.,Aug 25,2020,4,Work is always interesting and challenging.,The work can require many hours per week.
Microsoft,Political Minefield,Jul 15,2020,1,+Brand; serves as a launchpad + Scope of work is broad + Lots of learnings- both technical and management skills,"+There are islands of talents, some are good but mostly average +Must 'kiss-ass' to get visibility, promotion, and bonus +Very slow pace of work and career growth"
Microsoft,work life balance,May 7,2018,3,"work life balance, not push",low income compared with other internet company
Microsoft,Senior data scientist,May 1,2019,5,its best place to be,there no nothing that I can think of
Microsoft,Great work life balance,Jul 12,2019,5,Microsoft has great work-life balance,Some groups are very poorly managed
Microsoft,Good wlb,Sep 18,2019,4,"Good wlb, a lot of space to move",Hard to go to the next level.
Microsoft,Great Culture and Vision,Sep 23,2019,5,Inclusive and diversity culture Supportive management,work environment can become too competitive sometimes
Microsoft,Senior Data Scientist,Sep 16,2017,3,Stable company with lots of lateral possibilities,Company is too big for its good. Lots of fighting and non-cooperative behavior between teams
Microsoft,So good,Aug 26,2020,4,"very fun, lost of company events, good management",no work-life culture at all
Microsoft,Work Life Balance,Sep 5,2019,4,You can enjoy life outside work,Lower salaries than market average
Microsoft,Headline,Jan 12,2020,4,"Good stocks, good work, good projects.","Management could be better, randomized at work."
Microsoft,Awesome,Apr 28,2020,5,Great pay comp benefits staff,Long hours work life balance
Microsoft,It all depends on the team that you work for,Jun 3,2023,4,"Great leadership, good company culture",The pay is not competitive at all.
Microsoft,Amazing company,May 31,2023,5,Employee focused Exceptional benefits Impactful,"Hard to make changes, requires a lot of stakeholders. Can be slow"
Microsoft,good,May 25,2023,5,very good good good good,there is no something bad
Microsoft,Great Place to work as remote worker,May 11,2023,4,Microsoft community is great and being a remote worker in a remote team is great.,Things can be a little slow when waiting for hardware if you live in a city without Microsoft offices.
Microsoft,Bueno,May 8,2023,5,so so so much interesante stuff to work on,no cons I can think of!
Microsoft,Great place to work on,May 4,2023,5,"Good conditions, great office, and great WLB",Hard to get a promotion
Microsoft,Great team and working with amazing people,Apr 3,2023,5,alot of great people and great tellent to work with. Keep learning an grow Good company culture,Always have alot of conflict of interest with different team Work in high pressure to achieve the business goal
Microsoft,best company,Apr 19,2023,5,"NO,best environment for working with Teams",Hectic schedule heavy workload pressure of work
Microsoft,Good,Apr 18,2023,5,"Best colleagues, work places, environments, bosses, internationalities.",no cons at all. best company
Microsoft,Very good place to work at,Feb 26,2023,5,- flexible timelines - company brand and perks - work-life balance - superb infrastructure,- none that i can think of
Microsoft,super company,Mar 6,2023,5,great environment to work on,Could be improved with more feedback
Microsoft,Would be great in the US,Jan 31,2023,2,Great technical stack. Can work on interesting things if your team and manager lets you.,"Most of data scientist don't do any data science but only analyses. Data science teams are overwhelmed but their work rarely get to be implemented because they have time to just create analysis of the problem and a PoC, the rest is up to engineering managers and product owners but they don't understand it so it never gets into production. The whole company is US centric, so if you work in the US, the benefits and pay are great. Outside of US, the pay is average and the benefits are just a joke."
Microsoft,Great company to work for under Satya,Feb 18,2023,5,"Good work culture, generous benefits, lots of smart people to learn from",I've experienced lots or re-orgs
Microsoft,Excellent culture but frustrating tooling,Sep 6,2022,5,"Microsoft is a very large company and experiences may not be the same across different organizations and teams. My experience has generally been excellent with a high degree of autonomy, ownership of projects and a high standard of work. The best part is working with a high caliber team and it is satisfying to deliver results at the scale of Microsoft. My boundaries have generally been respected and work life balance is second to none. There are no shortages of learning opportunities and we are encouraged to focus on learning and skills development.","Data tooling is constantly in flux and the UX is awful. Over time the data tooling has decreased in user-friendliness and flexibility as leadership tries a cookie cutter approach to security. While understandable, it makes doing data science work harder and more frustrating. Avoid if good tooling matters to you."
Microsoft,Great for few years and as reference into CV,Mar 13,2023,4,"Full home office. Reasonable salary. On hire stocks - negotiate as much as you can, because after hiring you effective income will only decrease. Microsoft in Czech Republic completly ignores insane inflation!",Getting promoted can be almost mission imposible. Merit increases are big joke.
Microsoft,data scientist at microsoft,Feb 16,2023,5,combined position of mlops and data science,it provided less compensation than competitors
Microsoft,Working in Services,Jan 20,2023,5,- great culture - great colleagues and managers,- Nothing really - There are almost no product team in spain. It's all services
Microsoft,Great Company with Fine teams,Mar 14,2023,4,Product based work Plethora of resources to learn from,culture varies from team to team
Microsoft,microsoft in egypt,Jan 16,2023,5,very good environment experienced colleagues flexible working hours,Bad salary compared to Microsoft abroad Didn't adapt to the currency devaluation
Microsoft,Good Company to work,Mar 10,2023,4,Good benefits Talented People Good Culture,Nothing as everything is good late night meeting
Microsoft,Nice place to work .,Dec 27,2022,5,"Good perks, base salary and working environment.",None observed so far. It is a good company.
Microsoft,Good,Feb 26,2023,4,"Good benefits, and collaborative work hierarchy.",Pay is slightly less than competition
Microsoft,Low Compensation,Feb 25,2023,3,Title of a reputed company,Nothing that matches with title
Microsoft,Good to work,Dec 17,2022,5,Good company to work work culture is good,Everyone is heliping each other and good environment to work
Microsoft,Great company,Dec 5,2022,5,Lots of opportunities Good culture Good work life balance Work for greater good,Not much engineering in UK For senior roles one has to relocate
Microsoft,Experience,Dec 17,2022,5,Great experience and work culture.,Management could've been better with communication.
Microsoft,"Work is great, compensation is bad",Dec 3,2022,5,"Work is great, food is great, benefits are good",Compensation is lower than competitors
Microsoft,Good,Feb 9,2023,4,good benefits and good WLB,lots of layers of management
Microsoft,great benefits and culture; weird hours,Oct 7,2022,5,"Here you can learn from extremely competent people (you are never the cleverest person in the room). Salary, benefits etc make it a very nice job as well.","If you are working with people in Redmond or Beijing (and sometimes you need both teams on call), be prepared for weird meeting hours when working from Europe."
Microsoft,Good company for settling down,Nov 4,2022,3,Smart colleagues and managers. However the projects that you'd get depends a lot on luck than expertise on a particular area.,Salary is not competitive with the market.
Microsoft,Data Scientist,Nov 22,2022,4,Work life balance is good.,"Too slow, not enough growth, base salary"
Microsoft,Microsoft Redmond,Nov 10,2022,4,"Good work life balance, interesting work",Company politics decides more on what is successful more than the quality of the work.
Microsoft,Good,Nov 13,2022,4,"Good work env, supportive teammates",Slower work pace for a fresher
Microsoft,Good company,Oct 29,2022,5,"Nice culture, good atitute and nice salariea",I domt see any cons
Microsoft,Good company some poor management,Oct 6,2022,3,Interesting work and people. Wide range of interesting problems to work on.,Review process has been updated but is still biased towards cliques
Microsoft,Best Experience,Oct 14,2022,5,Great place to work. Supportive Team.,There is no cons. . ..
Microsoft,Great company to work fore,Aug 25,2022,5,"Helpful team members, flexible hours, good benefits",Occasionally evening calls with Redmond teams
Microsoft,Good,Nov 13,2022,4,"Good work env, supportive teammates",Slower work pace for a fresher
Microsoft,"Great work-life balance, interesting projects",Apr 16,2021,5,"- Great work life balance - Workforce diversity is visibly higher than in other tech companies I know - Quality of life in Norway is very high - Good pay and benefits - Company supportive during COVID-19 (we got 5 extra days of paid vacation for 2021 to take care of our wellbeing) - You get a Christmas and Easter gift package sent to your house - Intelligent and skilled co-workers - People are nice & polite without being too much into political correctness - You feel you can speak your mind without fear of repercussions - Company's focus on privacy is a positive differentiator from some other tech companies (think Facebook or Google) - The focus is on *customers*, not *users*, which means that there's much less of the ""user as a product / resource to be exploited"" mentality so prevalent in the tech industry - Very mature product range with world-beating products like Office 365 - Comprehensive relocation support when moving to Norway","- There is no local HR or payroll, so sorting out any issues takes a lot of time and can be quite stressful esp. when you're relocating - There is some fighting between the teams over who does the most glamorous bits of data science work - Systems and documentation are very fragmented, it's hard to find information or to work out how to do things. - Insufficient investment in computational infrastructure means we have to scale back our ambitions in AI space"
Microsoft,Good Company to work,Aug 8,2022,5,Good culture Learning Growth perk benefits food insurance,Nothing as such Work life balance nil nil nil
Microsoft,Awesome place to work at,Aug 10,2022,5,"Culture and values, Diversity and inclusion",Sometimes the Work life balance
Microsoft,Good company,Aug 9,2022,5,Nice company with lots of opportunity,not at all there are no cons
Microsoft,Good company some poor management,Oct 6,2022,3,Interesting work and people. Wide range of interesting problems to work on.,Review process has been updated but is still biased towards cliques
Microsoft,Great place to work,Jul 12,2022,5,"Relaxed culture, decent pay, decent people","Office location, although WFH is allowed up to 100% of the time"
Microsoft,interesting,Jul 10,2022,5,a plave that is fun to work,has the large corporate cons
Microsoft,Great place to work,Jul 3,2022,5,Love the diversity inclusion initiative,I cannot think of one
Microsoft,Data Science Manager,Jul 21,2022,4,Collegial work atmosphere Great work-life balance Access to Azure improves productivity,Lack of well-defined KPIs Work is not exciting Laid back culture can be demotivating
Microsoft,Rest & Vest,Aug 4,2022,3,- Work life balance - Good culture,- Boring work - Feels like a government job
Microsoft,Great place,Jul 1,2022,4,"Good pay, good team, lots of projects",Too much work at times
Microsoft,Good company,Jun 11,2022,4,"Good benefits, wlb, support for your work.",Inexperienced manager (in my case).
Microsoft,Decent,May 5,2022,4,Good work-life balance Smart people Good culture,Low pay and increments due to which a lot of people leave the company
Microsoft,Data and Applied Scientist,May 21,2022,4,"Great WLB, collaborative team mates, great tech stack","Low compensation, lack of ML work"
Microsoft,great place to work,Feb 22,2022,5,good work culture work on latest technology,Inconsistent sharing of responsibility amongst different teams Job titles don't match with job duties for some teams
Microsoft,Great place to work,Jan 27,2022,5,1. Flexible hours 2. Great work culture 3. Cool perks and facilities 4. Working on next generation of products and technologies,1. Things can be slow sometimes due to huge team-size 2. Growth can be slow at times
Microsoft,Review,Mar 7,2022,5,Great benefits and work environment,Nothing that I can think of
Microsoft,Great culture,Jan 25,2022,5,"Culture, People, Work atmosphere, Engineering",The heirarchy in big companies may feel like your contributions don't reach to the top.
Microsoft,Best place to work,Jan 12,2022,5,"Great salary and facilities, managers that are real human beings and SOTA technologies",Big coorporate and promotions are going alowly
Microsoft,Good culture okayish pay,Apr 25,2022,4,Good culture Good no. of perks,In-hand salary is a bit less compared other competitors at similar level
Microsoft,great place to work,Feb 22,2022,5,good work culture work on latest technology,Inconsistent sharing of responsibility amongst different teams Job titles don't match with job duties for some teams
Microsoft,Good Company,Mar 13,2022,4,High paying intern position Balanced work life,CTC is low. It is a large company
Microsoft,Great place to work,Jan 27,2022,5,1. Flexible hours 2. Great work culture 3. Cool perks and facilities 4. Working on next generation of products and technologies,1. Things can be slow sometimes due to huge team-size 2. Growth can be slow at times
Microsoft,Review,Mar 7,2022,5,Great benefits and work environment,Nothing that I can think of
Microsoft,nice not perfect,Feb 27,2022,3,good attitude and good teammate,they forget you r human
Microsoft,Great culture,Jan 25,2022,5,"Culture, People, Work atmosphere, Engineering",The heirarchy in big companies may feel like your contributions don't reach to the top.
Microsoft,Best place to work,Jan 12,2022,5,"Great salary and facilities, managers that are real human beings and SOTA technologies",Big coorporate and promotions are going alowly
Microsoft,nice,Dec 9,2021,4,not much to mention except salary,not much to mention except base package
