company,rating,pros,cons,pros_topic_0,pros_topic_1,pros_topic_2,pros_topic_3,pros_topic_4,pros_topic_5,pros_topic_6,pros_topic_7,pros_topic_8,pros_topic_9,cons_topic_0,cons_topic_1,cons_topic_2,cons_topic_3,cons_topic_4,cons_topic_5,cons_topic_6,cons_topic_7,cons_topic_8,cons_topic_9,inverse_rating,weighed_pro_0,weighed_pro_1,weighed_pro_2,weighed_pro_3,weighed_pro_4,weighed_pro_5,weighed_pro_6,weighed_pro_7,weighed_pro_8,weighed_pro_9,weighed_con_0,weighed_con_1,weighed_con_2,weighed_con_3,weighed_con_4,weighed_con_5,weighed_con_6,weighed_con_7,weighed_con_8,weighed_con_9,score_0,score_1,score_2,score_3,score_4,score_5,score_6,score_7,score_8,score_9
Amazon,5,"- many courses are available to foster learning including machine learning university and aws trainings - vibrant scientist community that will give honest feedback to your work (check the ""have a backbone"" leadership principle) paper reviews around once a week including inviting scholars who wrote them to present their work - high salary - interesting challenges to address with ml - career growth opportunities given in part by the high growth of the company",- restricted stock units will be a high proportion of your compensation at some point,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,5.0,0.0,0.0,-1.0,0.0,0.0
Amazon,4,exposure to mountains of data with challenging tasks and customer-centric atmosphere,tough and fast paced environment with average benefits,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
Amazon,1,it is good place to collaborate with smart people,you have to stay with them at least for three years and work at least 1000 hours annually to get the company matched portion vested if you leave before three years you will get 0% matched contribution this is scam because there is no where this is mentioned in the offer letter there is a lot of pressure and work from leadership there is no work and life balance there is no harmony either,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,-5.0,0.0,-5.0,0.0,0.0,0.0,-5.0,1.0
Amazon,1,don’t join at all it’s not worth it,mental health issues and other problems,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,-5.0,0.0,0.0,0.0,1.0,-5.0,0.0,0.0,0.0,0.0
Amazon,5,great collaboration between the team a ton of resources and materials for learning and development,top-down managerial system and a lot of decisions are made by the leadership without getting inputs from employees,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,5.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
Amazon,5,high salary friendly atmosphere nice colleagues,very high competition someone can not stand it,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,4.0
Amazon,5,strong team of talented individuals to work with an ability to both innovate ideas and have the chance to have them implemented quickly at scale strong compensation package compared to similar jobs in other industry flexibility to set what i want to work on as long as it has impact,baseline time-off / vacation is limited compared to other competitive industries at high level can be a little overwhelming at first sometimes feels like long ramp-up to start driving impact,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,5.0,0.0,0.0
Amazon,4,1 manager is supportive on projects and personal growth,1 high working pressure sometimes,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,4.0,0.0,2.0,4.0,0.0
Amazon,1,total compensations and work from home during covid-19,leadership principles are the good gudiance however not all teams follow those principles i don't know how those bad leaders joined the amazon,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.0,0.0,-5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Amazon,4,- the amazon science community has lots of smart hardworking and nice people which makes collaborating easier and you can learn from many people - project impact always aims to be clear and tangible so you won't be stuck on dead-end projects that no one cares about - wlb is usually pretty good and most teams are flexible about wfh - very strong customer-focused business philosophy,- the perks and benefits are subpar in comparison to peers eg very low 401k match no fun perks like free food or wellness subsidy - ura/stack ranking makes work environment more stressful sometimes people work too hard - way too many leadership principles,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
Amazon,3,good company to work at,nothing that i can point out,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0
Amazon,5,energetic and talented people; versatile team,apparently layoff workforce to correct mistaken in leadership's mistake,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,-1.0,0.0,-1.0,0.0
Amazon,5,- i heard all the time before joining that work culture is not that great work life balance is very bad but that was mostly from sde at aws i cant say anything about that right now but joining amazoncom as ds i am doing exactly what i was hired for with a nice team who respects work life balance and you time - onboarding process is so well designed - work life balance - pay is good compared to industry standards,- well sometimes thing dont seem very logical the company will pay you $300 for extra luggage on flight but you cant use that $300 to just ups the stuff (while relocation) such policies does not make a lot of sense - other than that all good for me as of now,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0
Amazon,4,lots of opportunity to diversify career,large company can leave you feeling insignificant,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,4.0,0.0
Amazon,4,grow fast a lot to learn,work life balance is sometimes not good for some teams,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
Amazon,1,freedom to do any ds project you want,micromanagement and backstabbing manager who will put you in pip to get her/his promotion,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,-5.0,0.0,0.0,0.0,0.0,-5.0,1.0,0.0
Amazon,4,you get to work on interesting problems,it can burn you out,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0
Amazon,1,great peers and collaborative teams,no time to take a leak and balance life,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Amazon,4,good pay challenging work potential for growth,very competitive can be stressful,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0
Amazon,5,many things to learn to build up your skillset and there is great support for trying new ideas,many tasks to work on at the same time so it requires fast decision making task prioritization and proper time allocation,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.0,-1.0,5.0,0.0,0.0,0.0,4.0,0.0
Amazon,5,strong company culture talented colleagues good compensation interesting work,occasionally a bit chaotic in terms of projects and priorities,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,5.0,5.0,0.0,0.0,0.0
Amazon,5,i really enjoyed working there,the company much like other big tech is in shedding mode right bow,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,5.0,0.0,0.0
Amazon,3,great learning opportunities with dare to try spirits,bad wlb: need to be able to push back and negotiate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Amazon,4,good pay and team learning resources and chance to innovate,bad wlb not so transparent management,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,2.0,0.0,0.0,0.0,4.0
Amazon,4,good salary and great peer,stress and busy manager is very important,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2,0.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0,0.0,-2.0,0.0,4.0,0.0,-2.0,0.0,4.0
Amazon,2,as a data scientist you can enjoy a competitive salary flexible work arrangements and the opportunity to work in a variety of fields and industries the work is intellectually stimulating and you have the opportunity to make a positive impact on society through innovation and discovery overall working as a data scientist is a fantastic career choice for those looking for a challenging and rewarding role in a growing field,working as a data scientist can come with some potential downsides such as high pressure technical challenges repetitive tasks limited creativity and a need for constant learning however for individuals with the right skill set and mindset the benefits of the job including a competitive salary intellectual challenge and the opportunity for innovation and positive impact often outweigh the drawbacks,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0
Amazon,2,the team and projects were great,mixing layoffs and rto was horrifying and stressful,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
Amazon,1,it is good place to collaborate with smart people,you have to stay with them at least for three years and work at least 1000 hours annually to get the company matched portion vested if you leave before three years you will get 0% matched contribution this is scam because there is no where this is mentioned in the offer letter there is a lot of pressure and work from leadership there is no work and life balance there is no harmony either,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,-5.0,0.0,-5.0,0.0,0.0,0.0,-5.0,1.0
Amazon,5,top talent great computational resources a hub of innovation,many levels in the organizational workflow lead to a lack of visibility of decisions that come top-down the culture is very peculiar (eg the emphasis on writing) which may not be a fit for everyone the attitude in the meetings tends to be hierarchical with higher-ups dominating the conversation and the rest listening,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Amazon,5,provided a lot of stock options and strong base salary,overall a very cutthroat company,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,5.0,0.0
Amazon,1,don’t join at all it’s not worth it,mental health issues and other problems,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,-5.0,0.0,0.0,0.0,1.0,-5.0,0.0,0.0,0.0,0.0
Microsoft,5,great place to work plus you get fulfilment for make global impact,can be stressful at times when project deadlines are close,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,-1.0
Microsoft,1,decent pay good benefits great co-workers,satya does regular layoffs while talking a big game about caring for employees this fiscal year microsoft acquired companies worth a $100b invested $10b+ in openai but laid off 5% of the workforce to save $1-2b over the next few years,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,-5.0,0.0,0.0,0.0,0.0,-4.0,-5.0,0.0,0.0,0.0
Microsoft,5,great culture and leadership across the company,depending on the organization rto maybe enforced,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
Microsoft,4,good perks top technology brilliant people,constant rifs lack of clear direction,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,-2.0,4.0,4.0,0.0,0.0,0.0,0.0
Microsoft,5,good culture chill atmosphere good coworkers,boring lot of politics things break a lot and so you spend a lot of your job fixing it,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,-1.0,0.0
Microsoft,5,good benefits and work conditions,good for pocket because of big salaries,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,0.0,0.0,5.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,4.0,0.0,0.0,-1.0,0.0
Microsoft,5,- a lot of projects in the ai space - great perks and a good office culture - a lot of positions are still remote,- once you become expert on a project it becomes hard to pivot to another team - super specialised roles that can curb the ability to moving to other teams,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,5.0,-1.0
Microsoft,3,still relatively decent work-life balance but it depends on your team and immediate management chain,low pay relative to other major tech firms while job stability was once a strong benefit to balance out the lower pay that is no longer true,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,-3.0,0.0,0.0,0.0,0.0
Microsoft,3,decent work life balance and good brand name,old tech low salary and c# code,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,-3.0,3.0,0.0,-3.0,0.0,0.0
Microsoft,2,very friendly environment and good life-work balance,a lot of talking but not doing it is all about showing that you have made an impact and not actually making an impact too many cooks everybody is doing everything and wants to be everywhere but no one knows what truly needs to be done very weak project managers one word: cheos,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4,0.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,-2.0,2.0,0.0,0.0,2.0,0.0,0.0,-4.0,0.0
Microsoft,4,- working with smart people - cool projects - great work life balance,- total compensation is ok but not competitive compared to faang - career growth is slow in some teams,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0
Microsoft,5,work life balance exciting projects,nothing specific that i know so far,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Microsoft,5,decent place for growth at early stage,lower compensation compared to other tech company,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1,0.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,-1.0,5.0,0.0,0.0,0.0,5.0,-1.0,-1.0,5.0,0.0
Microsoft,4,good job security good benefit a lot opportunities for learnings,career growth/promo velocity is not very high compared to other top tech companies compensation is not very high compared to other top tech companies,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,4.0,0.0,-2.0,0.0,0.0
Microsoft,4,best people to grow with,there is no downside if you work with microsoft,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,-2.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0
Microsoft,5,great work culture and good management,don't like the pacific northwest,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
Microsoft,4,great benefits (pay team morale time off holidays),lots of politics leads to a lot of employee time spent working hard on projects that ultimately don't get shipped in projects and lots of time spent negotiating with other teams on how to make certain projects happen,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,-2.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,-2.0,0.0
Microsoft,5,open mind and growth mindset culture,none that come to mind,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,-1.0,0.0,0.0,5.0,-1.0,0.0,-1.0,0.0
Microsoft,4,compensation and benefits lots of teams,less motivated compared to other tech companies,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
Microsoft,3,good culture good work life balance,poor compensation bad pay lousy bonus,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,-3.0,0.0,0.0
